time (s)	Current (A)	Current (A)
	Device 1	Device 2
0.4396	0.8317	2.8E-5
0.4397	0.8277	2.78E-5
0.4397	0.8237	2.761E-5
0.4398	0.8197	2.741E-5
0.4398	0.8157	2.721E-5
0.4399	0.8117	2.702E-5
0.4399	0.8077	2.682E-5
0.44	0.8037	2.663E-5
0.44	0.7997	2.644E-5
0.4401	0.7957	2.624E-5
0.4401	0.7917	2.605E-5
0.4402	0.7877	2.586E-5
0.4402	0.7837	2.568E-5
0.4403	0.7797	2.549E-5
0.4403	0.7757	2.53E-5
0.4404	0.7717	2.511E-5
0.4404	0.7677	2.493E-5
0.4405	0.7637	2.475E-5
0.4405	0.7597	2.456E-5
0.4406	0.7557	2.438E-5
0.4406	0.7517	2.42E-5
0.4407	0.7477	2.402E-5
0.4407	0.7437	2.384E-5
0.4408	0.7397	2.366E-5
0.4408	0.7357	2.348E-5
0.4409	0.7317	2.331E-5
0.4409	0.7277	2.313E-5
0.441	0.7237	2.295E-5
0.441	0.7197	2.278E-5
0.4411	0.7157	2.261E-5
0.4411	0.7117	2.243E-5
0.4412	0.7077	2.226E-5
0.4412	0.7037	2.209E-5
0.4413	0.6997	2.192E-5
0.4413	0.6957	2.175E-5
0.4414	0.6917	2.158E-5
0.4414	0.6877	2.141E-5
0.4415	0.6837	2.125E-5
0.4415	0.6797	2.108E-5
0.4416	0.6757	2.092E-5
0.4416	0.6717	2.075E-5
0.4417	0.6677	2.059E-5
0.4417	0.6637	2.042E-5
0.4418	0.6597	2.026E-5
0.4418	0.6557	2.01E-5
0.4419	0.6517	1.994E-5
0.4419	0.6477	1.978E-5
0.442	0.6437	1.962E-5
0.442	0.6397	1.946E-5
0.4421	0.6357	1.93E-5
0.4421	0.6317	1.914E-5
0.4422	0.6277	1.899E-5
0.4422	0.6237	1.883E-5
0.4423	0.6197	1.868E-5
0.4423	0.6157	1.852E-5
0.4424	0.6117	1.837E-5
0.4424	0.6077	1.821E-5
0.4425	0.6037	1.806E-5
0.4425	0.5997	1.791E-5
0.4426	0.5957	1.776E-5
0.4426	0.5917	1.761E-5
0.4427	0.5877	1.746E-5
0.4427	0.5837	1.731E-5
0.4428	0.5797	1.716E-5
0.4428	0.5757	1.701E-5
0.4429	0.5717	1.687E-5
0.4429	0.5677	1.672E-5
0.443	0.5637	1.657E-5
0.443	0.5597	1.643E-5
0.4431	0.5557	1.628E-5
0.4431	0.5517	1.614E-5
0.4432	0.5477	1.6E-5
0.4432	0.5437	1.585E-5
0.4433	0.5397	1.571E-5
0.4433	0.5357	1.557E-5
0.4434	0.5317	1.543E-5
0.4434	0.5277	1.529E-5
0.4435	0.5237	1.515E-5
0.4435	0.5197	1.501E-5
0.4436	0.5157	1.487E-5
0.4436	0.5117	1.473E-5
0.4437	0.5077	1.459E-5
0.4437	0.5037	1.445E-5
0.4438	0.4997	1.432E-5
0.4438	0.4957	1.418E-5
0.4439	0.4917	1.405E-5
0.4439	0.4877	1.391E-5
0.444	0.4837	1.378E-5
0.444	0.4797	1.364E-5
0.4441	0.4757	1.351E-5
0.4441	0.4717	1.337E-5
0.4442	0.4677	1.324E-5
0.4442	0.4637	1.311E-5
0.4443	0.4597	1.298E-5
0.4443	0.4557	1.285E-5
0.4444	0.4517	1.272E-5
0.4444	0.4477	1.259E-5
0.4445	0.4437	1.246E-5
0.4445	0.4397	1.233E-5
0.4446	0.4357	1.22E-5
0.4446	0.4317	1.207E-5
0.4447	0.4277	1.194E-5
0.4447	0.4237	1.181E-5
0.4448	0.4197	1.169E-5
0.4448	0.4157	1.156E-5
0.4449	0.4117	1.144E-5
0.4449	0.4077	1.131E-5
0.445	0.4037	1.118E-5
0.445	0.3997	1.106E-5
0.4451	0.3957	1.094E-5
0.4451	0.3917	1.081E-5
0.4452	0.3877	1.069E-5
0.4452	0.3837	1.057E-5
0.4453	0.3797	1.044E-5
0.4453	0.3757	1.032E-5
0.4454	0.3717	1.02E-5
0.4454	0.3677	1.008E-5
0.4455	0.3637	9.955E-6
0.4455	0.3597	9.835E-6
0.4456	0.3557	9.714E-6
0.4456	0.3517	9.594E-6
0.4457	0.3477	9.475E-6
0.4457	0.3437	9.355E-6
0.4458	0.3397	9.237E-6
0.4458	0.3357	9.118E-6
0.4459	0.3317	9E-6
0.4459	0.3277	8.882E-6
0.446	0.3237	8.764E-6
0.446	0.3197	8.647E-6
0.4461	0.3157	8.53E-6
0.4461	0.3117	8.414E-6
0.4462	0.3077	8.298E-6
0.4462	0.3037	8.182E-6
0.4463	0.2997	8.066E-6
0.4463	0.2957	7.951E-6
0.4464	0.2917	7.836E-6
0.4464	0.2877	7.721E-6
0.4465	0.2837	7.607E-6
0.4465	0.2797	7.493E-6
0.4466	0.2757	7.379E-6
0.4466	0.2717	7.266E-6
0.4467	0.2677	7.153E-6
0.4467	0.2637	7.04E-6
0.4468	0.2597	6.927E-6
0.4468	0.2557	6.815E-6
0.4469	0.2517	6.703E-6
0.4469	0.2477	6.591E-6
0.447	0.2437	6.479E-6
0.447	0.2397	6.368E-6
0.4471	0.2357	6.257E-6
0.4471	0.2317	6.146E-6
0.4472	0.2277	6.035E-6
0.4472	0.2237	5.925E-6
0.4473	0.2197	5.815E-6
0.4473	0.2157	5.705E-6
0.4474	0.2117	5.595E-6
0.4474	0.2077	5.486E-6
0.4475	0.2037	5.377E-6
0.4475	0.1997	5.268E-6
0.4476	0.1957	5.159E-6
0.4476	0.1917	5.05E-6
0.4477	0.1877	4.942E-6
0.4477	0.1837	4.833E-6
0.4478	0.1797	4.725E-6
0.4478	0.1757	4.618E-6
0.4479	0.1717	4.51E-6
0.4479	0.1677	4.402E-6
0.448	0.1637	4.295E-6
0.448	0.1597	4.188E-6
0.4481	0.1557	4.081E-6
0.4481	0.1517	3.974E-6
0.4482	0.1477	3.867E-6
0.4482	0.1437	3.761E-6
0.4483	0.1397	3.655E-6
0.4483	0.1357	3.548E-6
0.4484	0.1317	3.442E-6
0.4484	0.1277	3.336E-6
0.4485	0.1237	3.23E-6
0.4485	0.1197	3.125E-6
0.4486	0.1157	3.019E-6
0.4486	0.1117	2.914E-6
0.4487	0.1077	2.808E-6
0.4487	0.1037	2.703E-6
0.4488	0.09973	2.598E-6
0.4488	0.09573	2.493E-6
0.4489	0.09173	2.388E-6
0.4489	0.08773	2.283E-6
0.449	0.08373	2.179E-6
0.449	0.07973	2.074E-6
0.4491	0.07573	1.969E-6
0.4491	0.07173	1.865E-6
0.4492	0.06773	1.761E-6
0.4492	0.06373	1.656E-6
0.4493	0.05973	1.552E-6
0.4493	0.05573	1.448E-6
0.4494	0.05173	1.344E-6
0.4494	0.04773	1.239E-6
0.4495	0.04373	1.135E-6
0.4495	0.03973	1.031E-6
0.4496	0.03573	9.275E-7
0.4496	0.03173	8.235E-7
0.4497	0.02773	7.196E-7
0.4497	0.02373	6.158E-7
0.4498	0.01973	5.119E-7
0.4498	0.01573	4.081E-7
0.4499	0.01173	3.043E-7
0.4499	0.007729	2.005E-7
0.45	0.003729	9.675E-8
0.45	1.11E-15	2.88E-20
0.4501	-0.004	-1.038E-7
0.4501	-0.008	-2.076E-7
0.4502	-0.012	-3.113E-7
0.4502	-0.016	-4.151E-7
0.4503	-0.02	-5.19E-7
0.4503	-0.024	-6.228E-7
0.4503	-0.028	-7.266E-7
0.4504	-0.032	-8.305E-7
0.4505	-0.036	-9.344E-7
0.4505	-0.04	-1.038E-6
0.4505	-0.044	-1.142E-6
0.4506	-0.048	-1.246E-6
0.4506	-0.052	-1.35E-6
0.4507	-0.056	-1.454E-6
0.4507	-0.06	-1.559E-6
0.4508	-0.064	-1.663E-6
0.4508	-0.068	-1.767E-6
0.4509	-0.072	-1.871E-6
0.4509	-0.076	-1.976E-6
0.451	-0.08	-2.08E-6
0.451	-0.084	-2.185E-6
0.4511	-0.088	-2.289E-6
0.4511	-0.092	-2.394E-6
0.4512	-0.096	-2.498E-6
0.4512	-0.1	-2.603E-6
0.4513	-0.104	-2.708E-6
0.4513	-0.108	-2.813E-6
0.4514	-0.112	-2.918E-6
0.4514	-0.116	-3.023E-6
0.4515	-0.12	-3.128E-6
0.4515	-0.124	-3.234E-6
0.4516	-0.128	-3.339E-6
0.4516	-0.132	-3.445E-6
0.4517	-0.136	-3.55E-6
0.4517	-0.14	-3.656E-6
0.4518	-0.144	-3.762E-6
0.4518	-0.148	-3.868E-6
0.4519	-0.152	-3.974E-6
0.4519	-0.156	-4.081E-6
0.452	-0.16	-4.187E-6
0.452	-0.164	-4.293E-6
0.4521	-0.168	-4.4E-6
0.4521	-0.172	-4.507E-6
0.4522	-0.176	-4.614E-6
0.4522	-0.18	-4.721E-6
0.4523	-0.184	-4.828E-6
0.4523	-0.188	-4.936E-6
0.4524	-0.192	-5.043E-6
0.4524	-0.196	-5.151E-6
0.4525	-0.2	-5.259E-6
0.4525	-0.204	-5.367E-6
0.4526	-0.208	-5.475E-6
0.4526	-0.212	-5.583E-6
0.4527	-0.216	-5.692E-6
0.4527	-0.22	-5.801E-6
0.4528	-0.224	-5.909E-6
0.4528	-0.228	-6.019E-6
0.4529	-0.232	-6.128E-6
0.4529	-0.236	-6.237E-6
0.453	-0.24	-6.347E-6
0.453	-0.244	-6.457E-6
0.4531	-0.248	-6.567E-6
0.4531	-0.252	-6.677E-6
0.4532	-0.256	-6.788E-6
0.4532	-0.26	-6.898E-6
0.4533	-0.264	-7.009E-6
0.4533	-0.268	-7.12E-6
0.4534	-0.272	-7.232E-6
0.4534	-0.276	-7.343E-6
0.4535	-0.28	-7.455E-6
0.4535	-0.284	-7.567E-6
0.4536	-0.288	-7.679E-6
0.4536	-0.292	-7.792E-6
0.4537	-0.296	-7.904E-6
0.4537	-0.3	-8.017E-6
0.4538	-0.304	-8.131E-6
0.4538	-0.308	-8.244E-6
0.4539	-0.312	-8.358E-6
0.4539	-0.316	-8.472E-6
0.454	-0.32	-8.586E-6
0.454	-0.324	-8.7E-6
0.4541	-0.328	-8.815E-6
0.4541	-0.332	-8.93E-6
0.4542	-0.336	-9.045E-6
0.4542	-0.34	-9.161E-6
0.4543	-0.344	-9.277E-6
0.4543	-0.348	-9.393E-6
0.4544	-0.352	-9.509E-6
0.4544	-0.356	-9.626E-6
0.4545	-0.36	-9.743E-6
0.4545	-0.364	-9.86E-6
0.4546	-0.368	-9.977E-6
0.4546	-0.372	-1.01E-5
0.4547	-0.376	-1.021E-5
0.4547	-0.38	-1.033E-5
0.4548	-0.384	-1.045E-5
0.4548	-0.388	-1.057E-5
0.4549	-0.392	-1.069E-5
0.4549	-0.396	-1.081E-5
0.455	-0.4	-1.093E-5
0.455	-0.404	-1.105E-5
0.4551	-0.408	-1.117E-5
0.4551	-0.412	-1.129E-5
0.4552	-0.416	-1.141E-5
0.4552	-0.42	-1.153E-5
0.4553	-0.424	-1.166E-5
0.4553	-0.428	-1.178E-5
0.4554	-0.432	-1.19E-5
0.4554	-0.436	-1.202E-5
0.4555	-0.44	-1.215E-5
0.4555	-0.444	-1.227E-5
0.4556	-0.448	-1.239E-5
0.4556	-0.452	-1.252E-5
0.4557	-0.456	-1.264E-5
0.4557	-0.46	-1.277E-5
0.4558	-0.464	-1.289E-5
0.4558	-0.468	-1.302E-5
0.4559	-0.472	-1.315E-5
0.4559	-0.476	-1.327E-5
0.456	-0.48	-1.34E-5
0.456	-0.484	-1.353E-5
0.4561	-0.488	-1.366E-5
0.4561	-0.492	-1.378E-5
0.4562	-0.496	-1.391E-5
0.4562	-0.5	-1.404E-5
0.4563	-0.504	-1.417E-5
0.4563	-0.508	-1.43E-5
0.4564	-0.512	-1.443E-5
0.4564	-0.516	-1.456E-5
0.4565	-0.52	-1.469E-5
0.4565	-0.524	-1.482E-5
0.4566	-0.528	-1.496E-5
0.4566	-0.532	-1.509E-5
0.4567	-0.536	-1.522E-5
0.4567	-0.54	-1.535E-5
0.4568	-0.544	-1.549E-5
0.4568	-0.548	-1.562E-5
0.4569	-0.552	-1.576E-5
0.4569	-0.556	-1.589E-5
0.457	-0.56	-1.603E-5
0.457	-0.564	-1.616E-5
0.4571	-0.568	-1.63E-5
0.4571	-0.572	-1.644E-5
0.4572	-0.576	-1.657E-5
0.4572	-0.58	-1.671E-5
0.4573	-0.584	-1.685E-5
0.4573	-0.588	-1.699E-5
0.4574	-0.592	-1.713E-5
0.4574	-0.596	-1.727E-5
0.4575	-0.6	-1.741E-5
0.4575	-0.604	-1.755E-5
0.4576	-0.608	-1.769E-5
0.4576	-0.612	-1.783E-5
0.4577	-0.616	-1.797E-5
0.4577	-0.62	-1.812E-5
0.4578	-0.624	-1.826E-5
0.4578	-0.628	-1.84E-5
0.4579	-0.632	-1.855E-5
0.4579	-0.636	-1.869E-5
0.458	-0.64	-1.884E-5
0.458	-0.644	-1.899E-5
0.4581	-0.648	-1.913E-5
0.4581	-0.652	-1.928E-5
0.4582	-0.656	-1.943E-5
0.4582	-0.66	-1.957E-5
0.4583	-0.664	-1.972E-5
0.4583	-0.668	-1.987E-5
0.4584	-0.672	-2.002E-5
0.4584	-0.676	-2.017E-5
0.4585	-0.68	-2.032E-5
0.4585	-0.684	-2.048E-5
0.4586	-0.688	-2.063E-5
0.4586	-0.692	-2.078E-5
0.4587	-0.696	-2.093E-5
0.4587	-0.7	-2.109E-5
0.4588	-0.704	-2.124E-5
0.4588	-0.708	-2.14E-5
0.4589	-0.712	-2.155E-5
0.4589	-0.716	-2.171E-5
0.459	-0.72	-2.187E-5
0.459	-0.724	-2.203E-5
0.4591	-0.728	-2.218E-5
0.4591	-0.732	-2.234E-5
0.4592	-0.736	-2.25E-5
0.4592	-0.74	-2.266E-5
0.4593	-0.744	-2.282E-5
0.4593	-0.748	-2.298E-5
0.4594	-0.752	-2.315E-5
0.4594	-0.756	-2.331E-5
0.4595	-0.76	-2.347E-5
0.4595	-0.764	-2.364E-5
0.4596	-0.768	-2.38E-5
0.4596	-0.772	-2.397E-5
0.4597	-0.776	-2.413E-5
0.4597	-0.78	-2.43E-5
0.4598	-0.784	-2.447E-5
0.4598	-0.788	-2.464E-5
0.4599	-0.792	-2.481E-5
0.4599	-0.796	-2.498E-5
0.46	-0.8	-2.515E-5
0.46	-0.804	-2.532E-5
0.4601	-0.808	-2.549E-5
0.4601	-0.812	-2.566E-5
0.4602	-0.816	-2.584E-5
0.4602	-0.82	-2.601E-5
0.4603	-0.824	-2.619E-5
0.4603	-0.828	-2.636E-5
0.4604	-0.832	-2.654E-5
0.4604	-0.836	-2.672E-5
0.4605	-0.84	-2.689E-5
0.4605	-0.844	-2.707E-5
0.4606	-0.848	-2.725E-5
0.4606	-0.852	-2.743E-5
0.4607	-0.856	-2.761E-5
0.4607	-0.86	-2.78E-5
0.4608	-0.864	-2.798E-5
0.4608	-0.868	-2.816E-5
0.4609	-0.872	-2.835E-5
0.4609	-0.876	-2.853E-5
0.461	-0.88	-2.872E-5
0.461	-0.884	-2.891E-5
0.4611	-0.888	-2.91E-5
0.4611	-0.892	-2.928E-5
0.4612	-0.896	-2.947E-5
0.4612	-0.9	-2.966E-5
0.4613	-0.904	-2.986E-5
0.4613	-0.908	-3.005E-5
0.4614	-0.912	-3.024E-5
0.4614	-0.916	-3.044E-5
0.4615	-0.92	-3.063E-5
0.4615	-0.924	-3.083E-5
0.4616	-0.928	-3.102E-5
0.4616	-0.932	-3.122E-5
0.4617	-0.936	-3.142E-5
0.4617	-0.94	-3.162E-5
0.4618	-0.944	-3.182E-5
0.4618	-0.948	-3.202E-5
0.4619	-0.952	-3.222E-5
0.4619	-0.956	-3.243E-5
0.462	-0.96	-3.263E-5
0.462	-0.964	-3.284E-5
0.4621	-0.968	-3.304E-5
0.4621	-0.972	-3.325E-5
0.4622	-0.976	-3.346E-5
0.4622	-0.98	-3.367E-5
0.4623	-0.984	-3.388E-5
0.4623	-0.988	-3.409E-5
0.4624	-0.992	-3.43E-5
0.4624	-0.996	-3.452E-5
0.4625	-1	-3.473E-5
0.4625	-1.004	-3.495E-5
0.4626	-1.008	-3.516E-5
0.4626	-1.012	-3.538E-5
0.4627	-1.016	-3.56E-5
0.4627	-1.02	-3.582E-5
0.4628	-1.024	-3.604E-5
0.4628	-1.028	-3.626E-5
0.4629	-1.032	-3.649E-5
0.4629	-1.036	-3.671E-5
0.463	-1.04	-3.693E-5
0.463	-1.044	-3.716E-5
0.4631	-1.048	-3.739E-5
0.4631	-1.052	-3.762E-5
0.4632	-1.056	-3.785E-5
0.4632	-1.06	-3.808E-5
0.4633	-1.064	-3.831E-5
0.4633	-1.068	-3.854E-5
0.4634	-1.072	-3.878E-5
0.4634	-1.076	-3.901E-5
0.4635	-1.08	-3.925E-5
0.4635	-1.084	-3.949E-5
0.4636	-1.088	-3.973E-5
0.4636	-1.092	-3.997E-5
0.4637	-1.096	-4.021E-5
0.4637	-1.1	-4.046E-5
0.4638	-1.104	-4.07E-5
0.4638	-1.108	-4.095E-5
0.4639	-1.112	-4.119E-5
0.4639	-1.116	-4.144E-5
0.464	-1.12	-4.169E-5
0.464	-1.124	-4.195E-5
0.4641	-1.128	-4.22E-5
0.4641	-1.132	-4.246E-5
0.4642	-1.136	-4.271E-5
0.4642	-1.14	-4.297E-5
0.4643	-1.144	-4.323E-5
0.4643	-1.148	-4.349E-5
0.4644	-1.152	-4.376E-5
0.4644	-1.156	-4.402E-5
0.4645	-1.16	-4.429E-5
0.4645	-1.164	-4.456E-5
0.4646	-1.168	-4.483E-5
0.4646	-1.172	-4.51E-5
0.4647	-1.176	-4.537E-5
0.4647	-1.18	-4.565E-5
0.4648	-1.184	-4.593E-5
0.4648	-1.188	-4.621E-5
0.4649	-1.192	-4.649E-5
0.4649	-1.196	-4.678E-5
0.465	-1.2	-4.706E-5
0.465	-1.204	-4.735E-5
0.4651	-1.208	-4.764E-5
0.4651	-1.212	-4.794E-5
0.4652	-1.216	-4.824E-5
0.4652	-1.22	-4.853E-5
0.4653	-1.224	-4.884E-5
0.4653	-1.228	-4.914E-5
0.4654	-1.232	-4.945E-5
0.4654	-1.236	-4.976E-5
0.4655	-1.24	-5.007E-5
0.4655	-1.244	-5.038E-5
0.4656	-1.248	-5.07E-5
0.4656	-1.252	-5.102E-5
0.4657	-1.256	-5.135E-5
0.4657	-1.26	-5.168E-5
0.4658	-1.264	-5.201E-5
0.4658	-1.268	-5.234E-5
0.4659	-1.272	-5.268E-5
0.4659	-1.276	-5.302E-5
0.466	-1.28	-5.336E-5
0.466	-1.284	-5.37E-5
0.4661	-1.288	-5.405E-5
0.4661	-1.292	-5.441E-5
0.4662	-1.296	-5.476E-5
0.4662	-1.3	-5.512E-5
0.4663	-1.304	-5.549E-5
0.4663	-1.308	-5.585E-5
0.4664	-1.312	-5.622E-5
0.4664	-1.316	-5.66E-5
0.4665	-1.32	-5.697E-5
0.4665	-1.324	-5.736E-5
0.4666	-1.328	-5.774E-5
0.4666	-1.332	-5.813E-5
0.4667	-1.336	-5.852E-5
0.4667	-1.34	-5.891E-5
0.4668	-1.344	-5.931E-5
0.4668	-1.348	-5.971E-5
0.4669	-1.352	-6.012E-5
0.4669	-1.356	-6.053E-5
0.467	-1.36	-6.094E-5
0.467	-1.364	-6.135E-5
0.4671	-1.368	-6.177E-5
0.4671	-1.372	-6.219E-5
0.4672	-1.376	-6.262E-5
0.4672	-1.38	-6.305E-5
0.4673	-1.384	-6.348E-5
0.4673	-1.388	-6.392E-5
0.4674	-1.392	-6.436E-5
0.4674	-1.396	-6.48E-5
0.4675	-1.4	-6.525E-5
0.4675	-1.404	-6.57E-5
0.4676	-1.408	-6.615E-5
0.4676	-1.412	-6.661E-5
0.4677	-1.416	-6.707E-5
0.4677	-1.42	-6.753E-5
0.4678	-1.424	-6.8E-5
0.4678	-1.428	-6.847E-5
0.4679	-1.432	-6.894E-5
0.4679	-1.436	-6.942E-5
0.468	-1.44	-6.99E-5
0.468	-1.444	-7.038E-5
0.4681	-1.448	-7.087E-5
0.4681	-1.452	-7.136E-5
0.4682	-1.456	-7.185E-5
0.4682	-1.46	-7.235E-5
0.4683	-1.464	-7.285E-5
0.4683	-1.468	-7.336E-5
0.4684	-1.472	-7.387E-5
0.4684	-1.476	-7.438E-5
0.4685	-1.48	-7.489E-5
0.4685	-1.484	-7.541E-5
0.4686	-1.488	-7.593E-5
0.4686	-1.492	-7.646E-5
0.4687	-1.496	-7.699E-5
0.4687	-1.5	-7.752E-5
0.4688	-1.504	-7.805E-5
0.4688	-1.508	-7.859E-5
0.4689	-1.512	-7.914E-5
0.4689	-1.516	-7.968E-5
0.469	-1.52	-8.023E-5
0.469	-1.524	-8.079E-5
0.4691	-1.528	-8.134E-5
0.4691	-1.532	-8.19E-5
0.4692	-1.536	-8.247E-5
0.4692	-1.54	-8.304E-5
0.4693	-1.544	-8.361E-5
0.4693	-1.548	-8.418E-5
0.4694	-1.552	-8.476E-5
0.4694	-1.556	-8.535E-5
0.4695	-1.56	-8.593E-5
0.4695	-1.564	-8.652E-5
0.4696	-1.568	-8.712E-5
0.4696	-1.572	-8.771E-5
0.4697	-1.576	-8.831E-5
0.4697	-1.58	-8.892E-5
0.4698	-1.584	-8.953E-5
0.4698	-1.588	-9.014E-5
0.4699	-1.592	-9.076E-5
0.4699	-1.596	-9.138E-5
0.47	-1.6	-9.2E-5
0.47	-1.604	-9.263E-5
0.4701	-1.608	-9.326E-5
0.4701	-1.612	-9.39E-5
0.4702	-1.616	-9.454E-5
0.4702	-1.62	-9.518E-5
0.4703	-1.624	-9.583E-5
0.4703	-1.628	-9.648E-5
0.4704	-1.632	-9.713E-5
0.4704	-1.636	-9.779E-5
0.4705	-1.64	-9.846E-5
0.4705	-1.644	-9.912E-5
0.4706	-1.648	-9.98E-5
0.4706	-1.652	-1.005E-4
0.4707	-1.656	-1.012E-4
0.4707	-1.66	-1.018E-4
0.4708	-1.664	-1.025E-4
0.4708	-1.668	-1.032E-4
0.4709	-1.672	-1.039E-4
0.4709	-1.676	-1.046E-4
0.471	-1.68	-1.053E-4
0.471	-1.684	-1.06E-4
0.4711	-1.688	-1.067E-4
0.4711	-1.692	-1.075E-4
0.4712	-1.696	-1.082E-4
0.4712	-1.7	-1.089E-4
0.4713	-1.704	-1.096E-4
0.4713	-1.708	-1.104E-4
0.4714	-1.712	-1.111E-4
0.4714	-1.716	-1.118E-4
0.4715	-1.72	-1.126E-4
0.4715	-1.724	-1.133E-4
0.4716	-1.728	-1.141E-4
0.4716	-1.732	-1.149E-4
0.4717	-1.736	-1.156E-4
0.4717	-1.74	-1.164E-4
0.4718	-1.744	-1.172E-4
0.4718	-1.748	-1.179E-4
0.4719	-1.752	-1.187E-4
0.4719	-1.756	-1.195E-4
0.472	-1.76	-1.203E-4
0.472	-1.764	-1.211E-4
0.4721	-1.768	-1.219E-4
0.4721	-1.772	-1.227E-4
0.4722	-1.776	-1.235E-4
0.4722	-1.78	-1.243E-4
0.4723	-1.784	-1.252E-4
0.4723	-1.788	-1.26E-4
0.4724	-1.792	-1.268E-4
0.4724	-1.796	-1.276E-4
0.4725	-1.8	-1.285E-4
0.4725	-1.804	-1.293E-4
0.4726	-1.808	-1.302E-4
0.4726	-1.812	-1.31E-4
0.4727	-1.816	-1.319E-4
0.4727	-1.82	-1.327E-4
0.4728	-1.824	-1.336E-4
0.4728	-1.828	-1.345E-4
0.4729	-1.832	-1.353E-4
0.4729	-1.836	-1.362E-4
0.473	-1.84	-1.371E-4
0.473	-1.844	-1.38E-4
0.4731	-1.848	-1.389E-4
0.4731	-1.852	-1.398E-4
0.4732	-1.856	-1.407E-4
0.4732	-1.86	-1.416E-4
0.4733	-1.864	-1.425E-4
0.4733	-1.868	-1.434E-4
0.4734	-1.872	-1.444E-4
0.4734	-1.876	-1.453E-4
0.4735	-1.88	-1.462E-4
0.4735	-1.884	-1.472E-4
0.4736	-1.888	-1.481E-4
0.4736	-1.892	-1.491E-4
0.4737	-1.896	-1.5E-4
0.4737	-1.9	-1.51E-4
0.4738	-1.904	-1.52E-4
0.4738	-1.908	-1.529E-4
0.4739	-1.912	-1.539E-4
0.4739	-1.916	-1.549E-4
0.474	-1.92	-1.559E-4
0.474	-1.924	-1.569E-4
0.4741	-1.928	-1.579E-4
0.4741	-1.932	-1.589E-4
0.4742	-1.936	-1.599E-4
0.4742	-1.94	-1.609E-4
0.4743	-1.944	-1.619E-4
0.4743	-1.948	-1.629E-4
0.4744	-1.952	-1.639E-4
0.4744	-1.956	-1.65E-4
0.4745	-1.96	-1.66E-4
0.4745	-1.964	-1.671E-4
0.4746	-1.968	-1.681E-4
0.4746	-1.972	-1.692E-4
0.4747	-1.976	-1.702E-4
0.4747	-1.98	-1.713E-4
0.4748	-1.984	-1.724E-4
0.4748	-1.988	-1.734E-4
0.4749	-1.992	-1.745E-4
0.4749	-1.996	-1.756E-4
0.475	-2	-1.767E-4
0.475	-2	-1.767E-4
0.475	-2	-1.767E-4
0.475	-2	-1.767E-4
0.475	-2	-1.767E-4
0.475	-2	-1.767E-4
0.475	-2	-1.766E-4
0.475	-1.999	-1.766E-4
0.475	-1.999	-1.764E-4
0.475	-1.998	-1.762E-4
0.4751	-1.996	-1.756E-4
0.4751	-1.992	-1.746E-4
0.4752	-1.988	-1.736E-4
0.4752	-1.984	-1.725E-4
0.4753	-1.98	-1.715E-4
0.4753	-1.976	-1.705E-4
0.4754	-1.972	-1.695E-4
0.4754	-1.968	-1.686E-4
0.4755	-1.964	-1.676E-4
0.4755	-1.96	-1.666E-4
0.4756	-1.956	-1.656E-4
0.4756	-1.952	-1.647E-4
0.4757	-1.948	-1.637E-4
0.4757	-1.944	-1.627E-4
0.4758	-1.94	-1.618E-4
0.4758	-1.936	-1.608E-4
0.4759	-1.932	-1.599E-4
0.4759	-1.928	-1.59E-4
0.476	-1.924	-1.58E-4
0.476	-1.92	-1.571E-4
0.4761	-1.916	-1.562E-4
0.4761	-1.912	-1.553E-4
0.4762	-1.908	-1.544E-4
0.4762	-1.904	-1.535E-4
0.4763	-1.9	-1.525E-4
0.4763	-1.896	-1.517E-4
0.4764	-1.892	-1.508E-4
0.4764	-1.888	-1.499E-4
0.4765	-1.884	-1.49E-4
0.4765	-1.88	-1.481E-4
0.4766	-1.876	-1.472E-4
0.4766	-1.872	-1.464E-4
0.4767	-1.868	-1.455E-4
0.4767	-1.864	-1.446E-4
0.4768	-1.86	-1.438E-4
0.4768	-1.856	-1.429E-4
0.4769	-1.852	-1.421E-4
0.4769	-1.848	-1.412E-4
0.477	-1.844	-1.404E-4
0.477	-1.84	-1.396E-4
0.4771	-1.836	-1.387E-4
0.4771	-1.832	-1.379E-4
0.4772	-1.828	-1.371E-4
0.4772	-1.824	-1.363E-4
0.4773	-1.82	-1.355E-4
0.4773	-1.816	-1.346E-4
0.4774	-1.812	-1.338E-4
0.4774	-1.808	-1.33E-4
0.4775	-1.804	-1.322E-4
0.4775	-1.8	-1.315E-4
0.4776	-1.796	-1.307E-4
0.4776	-1.792	-1.299E-4
0.4777	-1.788	-1.291E-4
0.4777	-1.784	-1.283E-4
0.4778	-1.78	-1.276E-4
0.4778	-1.776	-1.268E-4
0.4779	-1.772	-1.26E-4
0.4779	-1.768	-1.253E-4
0.478	-1.764	-1.245E-4
0.478	-1.76	-1.238E-4
0.4781	-1.756	-1.23E-4
0.4781	-1.752	-1.223E-4
0.4782	-1.748	-1.215E-4
0.4782	-1.744	-1.208E-4
0.4783	-1.74	-1.201E-4
0.4783	-1.736	-1.193E-4
0.4784	-1.732	-1.186E-4
0.4784	-1.728	-1.179E-4
0.4785	-1.724	-1.172E-4
0.4785	-1.72	-1.165E-4
0.4786	-1.716	-1.157E-4
0.4786	-1.712	-1.15E-4
0.4787	-1.708	-1.143E-4
0.4787	-1.704	-1.136E-4
0.4788	-1.7	-1.13E-4
